"filename", "language", "C++", "Python", "JSON", "Markdown", "XML", "Log", "C", "comment", "blank", "total"
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\417644\Q - 迷宫问题.cpp", "C++", 122, 0, 0, 0, 0, 0, 0, 3, 7, 132
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418491\A - A.真签到.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 1, 4, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418491\B - B.针签到.cpp", "C++", 30, 0, 0, 0, 0, 0, 0, 12, 3, 45
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418491\C - C.珍签到.cpp", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 4, 60
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418491\D - D.贞签到.cpp", "C++", 62, 0, 0, 0, 0, 0, 0, 2, 4, 68
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418491\E - E.帧签到.cpp", "C++", 49, 0, 0, 0, 0, 0, 0, 10, 4, 63
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418491\F - F.甄签到.cpp", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 6, 66
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418491\G - G.臻签到.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 0, 4, 74
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418547\A - Investment.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 1, 5, 48
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418547\B - Charlie's Change.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 2, 56
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418547\C - 饭卡.cpp", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 4, 44
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418547\E - Coin Change.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418547\F - Dollars.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 1, 3, 33
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418547\G - 最大报销额.cpp", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 4, 77
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418547\J - 悼念512汶川大地震遇难同胞——珍惜现在，感恩生活.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 3, 4, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418547\K - 钱币兑换问题.cpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\418547\M - 湫湫系列故事——减肥记I.cpp", "C++", 39, 0, 0, 0, 0, 0, 0, 1, 4, 44
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\420652\A - A.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\420652\B - B.cpp", "C++", 45, 0, 0, 0, 0, 0, 0, 1, 4, 50
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\420652\C - C.cpp", "C++", 19, 0, 0, 0, 0, 0, 0, 4, 4, 27
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\420652\D - D.cpp", "C++", 132, 0, 0, 0, 0, 0, 0, 1, 5, 138
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\420652\E - E.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 6, 4, 56
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\420652\F - F.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 2, 4, 53
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\420652\I - I.cpp", "C++", 63, 0, 0, 0, 0, 0, 0, 2, 5, 70
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\A - Lucky Division.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 4, 57
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\B - Lucky Substring.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 20, 2, 68
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\C - Panoramix's Prediction.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 3, 49
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\D - Depression.cpp", "C++", 36, 0, 0, 0, 0, 0, 0, 0, 3, 39
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\E - Heroes.cpp", "C++", 128, 0, 0, 0, 0, 0, 0, 8, 6, 142
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\F - Irrational problem.cpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 3, 32
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\G - Energy exchange.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 4, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\I - Triangle.cpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 3, 34
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\J - Codeforces World Finals.cpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 3, 36
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\K - Haiku.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 3, 57
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\422690\M - Beaver Game.cpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\423545\A - Wireless Network.cpp", "C++", 77, 0, 0, 0, 0, 0, 0, 1, 4, 82
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\423545\B - The Suspects.cpp", "C++", 65, 0, 0, 0, 0, 0, 0, 1, 5, 71
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\423545\C - How Many Tables.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 5, 64
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\423545\D - How Many Answers Are Wrong.cpp", "C++", 65, 0, 0, 0, 0, 0, 0, 0, 5, 70
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\423545\E - Rumor.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 5, 60
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\423545\G - Supermarket.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 1, 6, 77
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\423545\J - A Bug's Life.cpp", "C++", 75, 0, 0, 0, 0, 0, 0, 0, 4, 79
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\423545\L - 畅通工程.cpp", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 5, 57
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\423545\M - 小希的迷宫.cpp", "C++", 67, 0, 0, 0, 0, 0, 0, 1, 4, 72
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\423545\O - 分数调查.cpp", "C++", 62, 0, 0, 0, 0, 0, 0, 1, 5, 68
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425698\A - A.cpp", "C++", 44, 0, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425698\B - B.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 1, 4, 42
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425698\C - C.cpp", "C++", 37, 0, 0, 0, 0, 0, 0, 1, 3, 41
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425698\D - D.cpp", "C++", 48, 0, 0, 0, 0, 0, 0, 0, 4, 52
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425698\E - E.cpp", "C++", 117, 0, 0, 0, 0, 0, 0, 0, 4, 121
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425698\F - F.cpp", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 5, 60
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425698\G - G.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 5, 51
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425698\H - H.cpp", "C++", 165, 0, 0, 0, 0, 0, 0, 30, 6, 201
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425798\A - 学长吃原神套餐没有拿到桶.cpp", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 5, 77
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425798\B - 希望你们a了这题来安慰他.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 0, 5, 73
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425798\C - 他为啥店里吃不附赠桶呢.cpp", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 6, 78
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425798\D - 琴团长给了你这个题想让你a了它.cpp", "C++", 94, 0, 0, 0, 0, 0, 0, 0, 5, 99
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425798\E - 可莉这么可爱还签不上到？.cpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 4, 37
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425798\F - 快来一起关爱刻晴吧.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 5, 4, 55
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425798\G - 七七想请你帮个忙.cpp", "C++", 51, 0, 0, 0, 0, 0, 0, 1, 4, 56
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\425798\H - 胡桃这么可爱确定不来教教她吗.cpp", "C++", 65, 0, 0, 0, 0, 0, 0, 1, 6, 72
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\A - Jungle Roads.cpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 6, 85
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\B - Networking.cpp", "C++", 71, 0, 0, 0, 0, 0, 0, 0, 6, 77
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\C - Constructing Roads.cpp", "C++", 81, 0, 0, 0, 0, 0, 0, 0, 6, 87
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\D - Out of Hay.cpp", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 6, 73
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\E - Truck History.cpp", "C++", 86, 0, 0, 0, 0, 0, 0, 0, 8, 94
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\F - Arctic Network.cpp", "C++", 95, 0, 0, 0, 0, 0, 0, 1, 9, 105
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\G - Highways.cpp", "C++", 90, 0, 0, 0, 0, 0, 0, 1, 7, 98
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\H - Agri-Net.cpp", "C++", 76, 0, 0, 0, 0, 0, 0, 0, 7, 83
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\I - Borg Maze.cpp", "C++", 132, 0, 0, 0, 0, 0, 0, 2, 7, 141
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\J - The Unique MST.cpp", "C++", 129, 0, 0, 0, 0, 0, 0, 6, 10, 145
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\K - Matrix.cpp", "C++", 93, 0, 0, 0, 0, 0, 0, 0, 8, 101
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\L - Qin Shi Huang's National Road System.cpp", "C++", 170, 0, 0, 0, 0, 0, 0, 3, 11, 184
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\M - 畅通工程再续.cpp", "C++", 98, 0, 0, 0, 0, 0, 0, 0, 9, 107
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\428543\N - 还是畅通工程.cpp", "C++", 73, 0, 0, 0, 0, 0, 0, 1, 5, 79
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\429780\A - A.cpp", "C++", 42, 0, 0, 0, 0, 0, 0, 1, 5, 48
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\429780\B - B.cpp", "C++", 75, 0, 0, 0, 0, 0, 0, 17, 5, 97
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\429780\C - C.cpp", "C++", 54, 0, 0, 0, 0, 0, 0, 0, 5, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\429780\D - D.cpp", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 5, 58
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\429780\E - E.cpp", "C++", 79, 0, 0, 0, 0, 0, 0, 1, 5, 85
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\429780\F - F.cpp", "C++", 81, 0, 0, 0, 0, 0, 0, 1, 5, 87
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\429780\G - G.cpp", "C++", 67, 0, 0, 0, 0, 0, 0, 7, 6, 80
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\429780\H - 签到BFS.cpp", "C++", 124, 0, 0, 0, 0, 0, 0, 2, 6, 132
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431170\1.cpp", "C++", 44, 0, 0, 0, 0, 0, 0, 1, 5, 50
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431170\A - 1、借问酒家何处有？牧童遥指杏花村。____杜牧《清明》.cpp", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 5, 61
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431170\B - 2、无花无酒过清明，兴味萧然似野僧。____王禹偁《清明》.cpp", "C++", 63, 0, 0, 0, 0, 0, 0, 38, 5, 106
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431170\E - 7、清明又近也，却天涯为客。____曹组《忆少年・年时酒伴》.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431170\c.cpp", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 6, 125
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431170\e.cpp", "C++", 105, 0, 0, 0, 0, 0, 0, 1, 5, 111
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431170\g.cpp", "C++", 86, 0, 0, 0, 0, 0, 0, 0, 7, 93
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431170\h.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 0, 4, 51
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431170\i.cpp", "C++", 63, 0, 0, 0, 0, 0, 0, 1, 5, 69
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\A - Til the Cows Come Home.cpp", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 4, 71
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\B - Frogger.cpp", "C++", 87, 0, 0, 0, 0, 0, 0, 1, 7, 95
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\C - Heavy Transportation.cpp", "C++", 77, 0, 0, 0, 0, 0, 0, 1, 6, 84
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\D - Silver Cow Party.cpp", "C++", 109, 0, 0, 0, 0, 0, 0, 0, 6, 115
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\E - Currency Exchange.cpp", "C++", 78, 0, 0, 0, 0, 0, 0, 1, 4, 83
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\F - Wormholes.cpp", "C++", 92, 0, 0, 0, 0, 0, 0, 2, 6, 100
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\G - MPI Maelstrom.cpp", "C++", 85, 0, 0, 0, 0, 0, 0, 1, 6, 92
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\H - Cow Contest.cpp", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 6, 66
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\I - Arbitrage.cpp", "C++", 95, 0, 0, 0, 0, 0, 0, 2, 6, 103
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\J - Invitation Cards.cpp", "C++", 114, 0, 0, 0, 0, 0, 0, 4, 7, 125
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\K - Candies.cpp", "C++", 107, 0, 0, 0, 0, 0, 0, 5, 11, 123
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\L - Subway.cpp", "C++", 108, 0, 0, 0, 0, 0, 0, 0, 5, 113
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\M - 昂贵的聘礼.cpp", "C++", 112, 0, 0, 0, 0, 0, 0, 7, 7, 126
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\N - Tram.cpp", "C++", 62, 0, 0, 0, 0, 0, 0, 1, 6, 69
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\O - Extended Traffic.cpp", "C++", 98, 0, 0, 0, 0, 0, 0, 7, 6, 111
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\P - The Shortest Path in Nya Graph.cpp", "C++", 110, 0, 0, 0, 0, 0, 0, 16, 10, 136
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\Q - 0 or 1.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\431768\S - Layout.cpp", "C++", 93, 0, 0, 0, 0, 0, 0, 0, 7, 100
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\432504\B - 人头一拿就浪.cpp", "C++", 63, 0, 0, 0, 0, 0, 0, 1, 7, 71
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\432504\C - 想欣赏妾身的舞姿嘛.cpp", "C++", 46, 0, 0, 0, 0, 0, 0, 12, 4, 62
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\432504\E - 爆裂吧，现实！粉碎吧，精神！Banishiment this world.cpp", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 4, 53
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\432504\F - 破碎吧现实，崩裂吧精神，放逐这个世界！.cpp", "C++", 57, 0, 0, 0, 0, 0, 0, 3, 5, 65
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\432504\G - 天长地久 我只会注视着你一个人.cpp", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 4, 39
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\432504\H - 分别的话从嘴里说出来的话，就要分别了；只要不说出分别就不会分别，那就是世.cpp", "C++", 70, 0, 0, 0, 0, 0, 0, 1, 5, 76
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\432504\I - 吾乃黑暗的堕天圣，臣服吧，愚蠢的人类！.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\432504\K - 真男人必须要有强健的肌肉身体和精神.cpp", "C++", 107, 0, 0, 0, 0, 0, 0, 4, 7, 118
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\432504\l.cpp", "C++", 162, 0, 0, 0, 0, 0, 0, 3, 13, 178
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\433910\B - 尝到失败的滋味了么我想你会习惯.cpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\433910\C - 只有蠢货才会犹豫不决。.cpp", "C++", 69, 0, 0, 0, 0, 0, 0, 2, 5, 76
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\433910\D - 我曾看见过你的死亡。当时的你死得惨不忍睹!.cpp", "C++", 117, 0, 0, 0, 0, 0, 0, 6, 6, 129
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\433910\E - 想攻击我，先试试和影子玩拳击吧.cpp", "C++", 45, 0, 0, 0, 0, 0, 0, 0, 4, 49
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\433910\G - 若是世界将我的至美无情剥夺，毁灭便是它理所应当的结局。.cpp", "C++", 98, 0, 0, 0, 0, 0, 0, 0, 6, 104
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\433910\H - 如果你要来杀我 希望你把朋友们也带上.cpp", "C++", 1059, 0, 0, 0, 0, 0, 0, 13, 5, 1077
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\433910\I - 我去前面探探路.cpp", "C++", 47, 0, 0, 0, 0, 0, 0, 1, 4, 52
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\433910\J - 说大话很容易，尤其是满口的牙齿都还在的时候。.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 7, 5, 80
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\433910\K - 你想杀我就穿这套.cpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 5, 66
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\433910\L - 我爱敌人就和爱炸弹一样，因为他们都快要爆炸啦!.cpp", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 5, 84
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\434117\A - 模板题.cpp", "C++", 98, 0, 0, 0, 0, 0, 0, 1, 8, 107
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\434117\B - 再次模板题.cpp", "C++", 118, 0, 0, 0, 0, 0, 0, 1, 9, 128
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\434117\C - 思维题.cpp", "C++", 108, 0, 0, 0, 0, 0, 0, 5, 5, 118
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\434117\F - Distance Queries.cpp", "C++", 111, 0, 0, 0, 0, 0, 0, 6, 11, 128
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\434117\H - Nearest Common Ancestors.cpp", "C++", 94, 0, 0, 0, 0, 0, 0, 18, 8, 120
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\434117\I - Closest Common Ancestors.cpp", "C++", 109, 0, 0, 0, 0, 0, 0, 7, 8, 124
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\435131\A - Jam's balance-.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 4, 63
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\435131\A - Jam's balance.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 4, 63
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\435131\C - 权利指数.cpp", "C++", 59, 0, 0, 0, 0, 0, 0, 1, 5, 65
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\435131\D - AGAGA XOOORRR.cpp", "C++", 62, 0, 0, 0, 0, 0, 0, 4, 6, 72
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\435131\E - The Number of set.cpp", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 6, 63
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\435131\F - 最大的位或.cpp", "C++", 41, 0, 0, 0, 0, 0, 0, 13, 5, 59
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\437783\A - A Simple Problem with Integers.cpp", "C++", 120, 0, 0, 0, 0, 0, 0, 1, 12, 133
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\437783\D - 敌兵布阵.cpp", "C++", 132, 0, 0, 0, 0, 0, 0, 0, 12, 144
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\437783\E - I Hate It.cpp", "C++", 122, 0, 0, 0, 0, 0, 0, 10, 12, 144
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\437783\F - Just a Hook.cpp", "C++", 115, 0, 0, 0, 0, 0, 0, 2, 12, 129
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\437783\G - Can you answer these queries.cpp", "C++", 106, 0, 0, 0, 0, 0, 0, 7, 10, 123
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\438882\A - A.cpp", "C++", 113, 0, 0, 0, 0, 0, 0, 20, 10, 143
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\438882\B - B.cpp", "C++", 115, 0, 0, 0, 0, 0, 0, 5, 4, 124
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\438882\C - C.cpp", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 4, 61
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\440782\A.cpp", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 5, 56
"c:\Users\11146\OneDrive\ACM\OpenjudgeNow\vjudge\contestOld\440782\B.cpp", "C++", 68, 0, 0, 0, 0, 0, 0, 12, 6, 86
